tconst;titleType;primaryTitle;originalTitle;isAdult;startYear;endYear;runtimeMinutes;genres;averageRating;numVotes
tt0468706;tvMovie;Daphne;Daphne;0;2004;\N;109;Fantasy,Musical;7.9;28
tt0469285;short;Ca$hino;Ca$hino;0;2001;\N;30;Comedy,Musical,Short;7.2;112
tt0469836;video;Strawberry Shortcake: Berry, Merry Christmas;Strawberry Shortcake: Berry, Merry Christmas;0;2003;\N;46;Animation,Family,Musical;7.1;15
tt0469837;video;Strawberry Shortcake: Get Well Adventure;Strawberry Shortcake: Get Well Adventure;0;2003;\N;45;Animation,Family,Musical;8.8;6
tt0469838;video;Strawberry Shortcake: Spring for Strawberry Shortcake;Strawberry Shortcake: Spring for Strawberry Shortcake;0;2003;\N;46;Animation,Musical;9.0;8
tt0470104;tvSeries;AdicciÃ³n R;AdicciÃ³n R;0;2005;\N;60;Documentary,Musical,Romance;6.2;107
tt0470142;tvMovie;Ne pitaj kako!;Ne pitaj kako!;0;2006;\N;\N;Crime,Drama,Musical;7.8;9
tt0470263;movie;Bug Me Not!;Chung buk ji;0;2005;\N;97;Fantasy,Musical,Romance;5.0;29
tt0470696;tvMovie;Biz;Biz;0;2000;\N;60;Family,Music,Musical;6.9;819
tt0470869;movie;Neal 'n' Nikki;Neal 'N' Nikki;0;2005;\N;122;Comedy,Musical,Romance;7.1;19
tt0472058;tvMovie;Broadway Under the Stars;Broadway Under the Stars;0;2005;\N;60;Musical;7.8;5
tt0472069;short;The Cure;The Cure;0;2005;\N;7;Musical,Short;7.4;5
tt0472084;tvSpecial;An Evening of Stars: 25th Anniversary Tribute to Lou Rawls;An Evening of Stars: 25th Anniversary Tribute to Lou Rawls;0;2004;\N;240;Music,Musical;7.8;22
tt0472300;tvMovie;Cosi Fan Tutte;Cosi Fan Tutte;0;2005;\N;179;Comedy,Musical,Romance;6.8;9
tt0472634;short;Side Effects;Side Effects;0;2004;\N;10;Musical,Short;8.1;381
tt0472832;movie;Johanna;Johanna;0;2005;\N;86;Drama,Musical;8.1;47
tt0473028;movie;Dasepo Naughty Girls;Dasepo sonyo;0;2006;\N;103;Comedy,Musical,Romance;7.3;132
tt0473437;video;Alma and King Noah's Court;Alma and King Noah's Court;0;2005;\N;55;Musical;8.7;6
tt0473513;short;Mordet pÃ¥ Maverick;Mordet pÃ¥ Maverick;0;2005;\N;25;Crime,Musical,Short;8.3;7
tt0473702;video;Song of the Dead;Song of the Dead;0;2004;\N;5;Comedy,Horror,Musical;7.3;10
tt0473779;movie;Aurore;Aurore;0;2006;\N;95;Comedy,Musical;8.8;418
tt0474501;tvSeries;K.S.P.;K.S.P.;0;2005;\N;\N;Music,Musical,Talk-Show;4.8;11
tt0474816;movie;Sound from the Field of Love;Monrak luktung;0;2005;\N;\N;Comedy,Drama,Musical;5.8;5
tt0474926;movie;Shiroh;Shiroh;0;2005;\N;120;Musical;6.4;7
tt0475331;movie;The Magic Flute;The Magic Flute;0;2006;\N;135;Drama,Musical,Romance;6.1;16473
tt0476282;short;Le building;Le building;0;2005;\N;2;Animation,Musical,Short;7.3;9
tt0476586;tvMovie;Poe;Poe;0;2002;\N;\N;Musical;6.4;1178
tt0477140;short;Zombie Prom;Zombie Prom;0;2006;\N;36;Comedy,Horror,Musical;5.7;13
tt0477426;short;Feet Afire;Feet Afire;0;2005;\N;\N;Musical,Short;8.5;10
tt0478050;movie;Un beau matin...;Un beau matin...;0;2005;\N;70;Family,Musical;6.4;8
tt0478804;video;International Playboys' First Movie: Ghouls Gone Wild!;International Playboys' First Movie: Ghouls Gone Wild!;0;2004;\N;33;Musical,Short;7.7;7
tt0478987;short;Bugs n' Beer;Bugs n' Beer;0;2005;\N;6;Musical,Short;8.2;238
tt0479058;video;He Say... She Say... But What Does GOD Say?;He Say... She Say... But What Does GOD Say?;0;2004;\N;124;Comedy,Drama,Musical;8.0;6
tt0479092;tvMovie;The Tale of the Magic Flute;The Tale of the Magic Flute;0;2005;\N;120;Musical;8.6;19
tt0479740;video;The Pirates of Penzance;The Pirates of Penzance;0;2002;\N;\N;Musical;9.9;11
tt0479754;short;Something Stupid;Something Stupid;0;2003;\N;\N;Musical,Short;8.2;465
tt0479863;movie;Black Widow;Black Widow;0;2005;\N;50;Crime,Musical,Mystery;8.9;99
tt0479899;short;A Dream Like You;A Dream Like You;0;2005;\N;10;Musical,Short;7.7;15
tt0479967;short;One Magic Evening;One Magic Evening;0;2004;\N;10;Musical,Short;7.7;14
tt0480076;video;Justin Timberlake: Justified - The Videos;Justin Timberlake: Justified - The Videos;0;2003;\N;\N;Musical;7.7;16
tt0480794;video;Alpha & Omega;Alpha & Omega;0;2004;\N;\N;Musical,Short;6.6;284
tt0481257;tvSeries;At the Hotel;At the Hotel;0;2006;\N;\N;Comedy,Drama,Musical;7.3;6
tt0481281;movie;Live/Evil - Evil/Live;Live/Evil - Evil/Live;0;2005;\N;76;Musical;8.5;37
tt0482083;short;Credo;Credo;0;2005;\N;9;Musical,Short;5.4;9
tt0482219;video;Harlem Shake;Harlem Shake;0;2003;\N;\N;Drama,Musical;8.5;32
tt0482795;short;Ma mÃ¨re l'oye;Ma mÃ¨re l'oye;0;2004;\N;29;Musical,Short;7.2;13
tt0484345;video;Dominatrix Waitrix;Dominatrix Waitrix;0;2004;\N;45;Musical,Sci-Fi;7.9;7
tt0484366;short;Santa Ana;Santa Ana;0;2005;\N;9;Musical,Short;5.1;16
tt0485128;short;Maxzilla;Maxzilla;0;2005;\N;2;Horror,Musical,Short;5.8;5
tt0485149;movie;A Family Secret;Le secret de ma mÃ¨re;0;2006;\N;86;Comedy,Drama,Musical;7.2;9
tt0485218;video;The Golden Apple: Bellydance Stars of New York;The Golden Apple: Bellydance Stars of New York;0;2005;\N;55;Musical;5.1;42
tt0485272;movie;A Tribute to Love;Salaam-E-Ishq;0;2007;\N;216;Comedy,Drama,Musical;7.0;84
tt0485288;video;Queer Duck: The Movie;Queer Duck: The Movie;0;2006;\N;72;Animation,Comedy,Musical;8.6;5
tt0486208;short;Il sopranista;Il sopranista;0;2005;\N;21;Drama,Musical,Short;6.9;10
tt0486731;movie;U;U;0;2006;\N;75;Animation,Family,Musical;2.2;5
tt0488109;short;Dos ambientes;Dos ambientes;0;2005;\N;15;Musical,Short;7.5;80
tt0488750;tvMovie;Jumbo Xmas Show;Jumbo Xmas Show;0;2005;\N;90;Family,Music,Musical;6.1;22
tt0488825;video;Buddy: The Musical;Buddy: The Musical;0;2005;\N;32;Musical,Short;7.7;12
tt0489063;short;Gone;Gone;0;2007;\N;9;Comedy,Musical,Short;8.3;15
tt0489217;tvShort;Love & Murder;Love & Murder;0;2004;\N;27;Musical,Short;7.7;73
tt0489428;tvMiniSeries;New York Noise Presents: Summer in the City;New York Noise Presents: Summer in the City;0;2005;\N;\N;Musical;7.6;5
tt0489455;video;The Campus Queen;The Campus Queen;0;2004;\N;100;Drama,Musical;7.0;5
tt0489486;movie;Good Boy, Bad Boy;Good Boy, Bad Boy;0;2007;\N;115;Comedy,Musical;8.3;105
tt0489560;movie;Shaadi Se Pehle;Shaadi Se Pehle;0;2006;\N;122;Comedy,Musical,Romance;8.2;145
tt0489688;short;De tango;De tango;0;2003;\N;3;Musical,Short;6.2;53
tt0489739;short;Just One More Night;Just One More Night;0;2005;\N;6;Musical,Short;8.0;7
tt0489853;movie;The Ten Commandments: The Musical;The Ten Commandments: The Musical;0;2006;\N;120;Musical;9.2;16
tt0489911;tvSeries;OperaÃ§Ã£o Triunfo;OperaÃ§Ã£o Triunfo;0;2003;2008;180;Musical;7.5;21
tt0490168;short;Lost for Words;Lost for Words;0;2005;\N;\N;Musical,Short;6.8;17
tt0490311;movie;Man Made;Man Made;0;2002;\N;95;Musical;7.5;13
tt0490438;short;Exploding Buds;Knospen wollen explodieren;0;2005;\N;20;Musical,Short;8.7;13
tt0490735;tvSeries;MÃºsica no Ar;MÃºsica no Ar;0;2005;\N;\N;Musical;8.1;7
tt0490959;tvMovie;H.M.S. Pinafore;H.M.S. Pinafore;0;2005;\N;\N;Musical;7.7;43
tt0491170;short;Staying awake - ze miouzical;Staying awake - ze miouzical;0;2005;\N;8;Comedy,Musical,Short;6.2;14
tt0491201;tvMovie;Trial by Jury;Trial by Jury;0;2005;\N;\N;Musical;6.8;10
tt0491526;movie;Bailando chachacha;Bailando chachacha;0;2005;\N;102;Musical;8.1;281
tt0491587;video;Trapped in the Closet: Chapters 1-12;Trapped in the Closet: Chapters 1-12;0;2005;\N;43;Drama,Music,Musical;8.4;5
tt0491625;short;BhaÃ¯ bhaÃ¯;BhaÃ¯ bhaÃ¯;0;2005;\N;20;Comedy,Musical,Short;7.9;53
tt0491631;video;Crazy Animal;Crazy Animal;0;2007;\N;93;Musical;8.1;72
tt0491730;short;Vagabond Shoes;Vagabond Shoes;0;2005;\N;18;Drama,Musical,Short;5.1;7
tt0491756;short;La corde sensible;La corde sensible;0;2005;\N;7;Comedy,Musical,Short;8.9;663
tt0492869;movie;Antonia;AntÃ´nia;0;2006;\N;90;Drama,Musical;6.0;25
tt0492960;movie;A Darkness Swallowed;A Darkness Swallowed;0;2006;\N;78;Drama,Musical;8.0;13
tt0493132;video;Hero: The Rock Opera;Hero: The Rock Opera;0;2004;\N;124;Musical;6.2;5
tt0493160;movie;Razzle Dazzle;Razzle Dazzle: A Journey Into Dance;0;2007;\N;95;Comedy,Music,Musical;8.0;5
tt0493371;video;Santa and Sons & Daughter;Santa and Sons & Daughter;0;2005;\N;104;Family,Musical;6.9;69
tt0493437;movie;Apna Sapna Money Money;Apna Sapna Money Money;0;2006;\N;134;Comedy,Musical,Romance;5.9;63
tt0494041;short;Cake au sirop de cordom;Cake au sirop de cordom;0;2005;\N;3;Musical,Short;5.4;5
tt0494290;movie;Vivah;Vivah;0;2006;\N;160;Drama,Family,Musical;7.8;5
tt0494977;movie;Cheating Love;On va s'aimer;0;2006;\N;97;Comedy,Musical,Romance;7.5;20
tt0495261;tvMiniSeries;The TO Variety Show;The TO Variety Show;0;2005;\N;23;Musical;9.4;5
tt0495334;short;Fantasmagoria;Fantasmagoria;0;2005;\N;12;Fantasy,Musical,Romance;6.8;5
tt0495363;short;Kofifi;Kofifi;0;2004;\N;35;Musical,Short;5.2;5
tt0495593;movie;Flipping the Whale;Flipping the Whale;0;2001;\N;90;Musical;6.8;5
tt0495717;video;Kirari Super Live;Kirari Super Live;0;2004;\N;\N;Musical;3.9;14
tt0495928;tvSeries;El refugio (de los sueÃ±os);El refugio (de los sueÃ±os);0;2006;\N;60;Comedy,Drama,Musical;4.3;9
tt0496225;movie;Aniceto;Aniceto;0;2008;\N;82;Drama,Musical,Romance;7.6;680
tt0496391;tvMovie;El show de la 3;El show de la 3;0;2005;\N;150;Comedy,Musical;7.9;23
tt0496483;tvSpecial;Beth aquÃ­ un Nadal;Beth aquÃ­ un Nadal;0;2005;\N;50;Musical;6.6;381
tt0496595;movie;Xuxinha and Guto Against the Space Monsters;Xuxinha e Guto Contra os Monstros do EspaÃ§o;0;2005;\N;85;Animation,Family,Musical;8.1;14
tt0497029;video;Freestyle Session Germany Vol. 1;Freestyle Session Germany Vol. 1;0;2004;\N;160;Musical;6.5;10
tt0497335;movie;Bosta;Bosta;0;2005;\N;142;Musical,War;5.7;1272
tt0497466;tvMovie;The Velvet Devil;The Velvet Devil;0;2006;\N;\N;Drama,Musical;8.2;5
tt0497674;tvSeries;Chiquititas sin fin;Chiquititas sin fin;0;2006;\N;60;Comedy,Drama,Musical;5.2;13
tt0497916;movie;Hlyo-hwat-thaw-hnin;Hlyo-hwat-thaw-hnin;0;2005;\N;\N;Drama,Musical;6.4;2564
tt0498149;tvMovie;Beogradski Nonet in Concert;Beogradski Nonet in Concert;0;2000;\N;75;Musical;7.9;11
tt0498246;video;Ray Charles Celebrates Gospel Christmas with the Voices of Jubilation;Ray Charles Celebrates Gospel Christmas with the Voices of Jubilation;0;2003;\N;90;Family,Musical;7.6;23
tt0498757;short;Ã€ l'eau de rose;Ã€ l'eau de rose;0;2002;\N;12;Musical,Short;7.5;17
tt0499420;movie;Altamont Now;Altamont Now;0;2008;\N;81;Comedy,Musical;7.8;6
tt0499451;movie;Cosquin rock pÃºblico en vivo;Cosquin rock pÃºblico en vivo;0;2003;\N;\N;Documentary,Musical;6.9;861
tt0499531;tvMovie;Night of Joy;Night of Joy;0;2005;\N;\N;Musical;7.8;6
tt0503862;tvEpisode;DespuÃ©s de la tormenta;DespuÃ©s de la tormenta;0;2004;\N;\N;Comedy,Drama,Musical;8.1;11
tt0503863;tvEpisode;El divorcio que viene;El divorcio que viene;0;2004;\N;\N;Comedy,Drama,Musical;5.3;7
tt0503864;tvEpisode;El fin de los dÃ­as;El fin de los dÃ­as;0;2004;\N;\N;Comedy,Drama,Musical;7.6;5
tt0503865;tvEpisode;MÃ¡s que amigos;MÃ¡s que amigos;0;2004;\N;\N;Comedy,Drama,Musical;6.4;5
tt0503866;tvEpisode;MÃºsica por derecho;MÃºsica por derecho;0;2004;\N;\N;Comedy,Drama,Musical;5.8;9
tt0503867;tvEpisode;Â¿Todo el mundo al suelo?;Â¿Todo el mundo al suelo?;0;2004;\N;\N;Comedy,Drama,Musical;7.2;67
tt0504284;tvEpisode;Episode dated 10 October 2004;Episode dated 10 October 2004;0;2004;\N;\N;Music,Musical;8.4;45
tt0504285;tvEpisode;Episode dated 5 December 2004;Episode dated 5 December 2004;0;2004;\N;\N;Music,Musical;8.6;16
tt0504286;tvEpisode;Episode dated 4 December 2005;Episode dated 4 December 2005;0;2005;\N;\N;Music,Musical;5.8;31
tt0507925;tvEpisode;El orfanato;El orfanato;0;2004;\N;\N;Family,Fantasy,Musical;7.1;62
tt0507926;tvEpisode;La fiesta;La fiesta;0;2004;\N;\N;Family,Fantasy,Musical;6.2;48
tt0523532;tvEpisode;Episode #1.2;Episode #1.2;0;2000;\N;\N;Musical;9.2;6
tt0523533;tvEpisode;Episode #1.4;Episode #1.4;0;2000;\N;\N;Musical;6.3;9
tt0523534;tvEpisode;Episode #1.5;Episode #1.5;0;2000;\N;\N;Musical;7.6;42
tt0523535;tvEpisode;Episode dated 6 April 2001;Episode dated 6 April 2001;0;2001;\N;\N;Musical;7.5;8
tt0529401;tvEpisode;Pilot Episode;Pilot Episode;0;2002;\N;\N;Musical;5.9;28
tt0547302;tvEpisode;Episode #1.1;Episode #1.1;0;2003;\N;60;Comedy,Family,Musical;2.4;21
tt0584325;tvEpisode;La fureur de la Star Academy 2;La fureur de la Star Academy 2;0;2002;\N;\N;Comedy,Family,Musical;6.5;6
tt0586915;tvEpisode;Convidados: A turma do Sitio do Pica-Pau Amarello;Convidados: A turma do Sitio do Pica-Pau Amarello;0;2001;\N;\N;Family,Musical;6.5;8
tt0592368;tvEpisode;Il colpo;Il colpo;0;2005;\N;\N;Musical,Romance;6.7;13
tt0605796;tvEpisode;I F***ed Lou Reed;I F***ed Lou Reed;0;2006;\N;\N;Comedy,Drama,Musical;8.8;6
tt0610451;tvEpisode;Exile on Wilshire Boulevard;Exile on Wilshire Boulevard;0;2005;\N;\N;Documentary,Musical;8.8;1856
tt0633383;tvEpisode;"Mostly Mozart Festival - ""A Concert at Mozart's House""";"Mostly Mozart Festival - ""A Concert at Mozart's House""";0;2005;\N;\N;Music,Musical;6.7;1146
tt0633402;tvEpisode;Mostly Mozart Festival Opening Night Gala Concert;Mostly Mozart Festival Opening Night Gala Concert;0;2003;\N;\N;Music,Musical;8.8;12
tt0633421;tvEpisode;"New York Philharmonic - ""Shaham's Sibelius""";"New York Philharmonic - ""Shaham's Sibelius""";0;2005;\N;\N;Music,Musical;9.1;16
tt0642967;tvEpisode;Episode dated 5 December 2004;Episode dated 5 December 2004;0;2004;\N;\N;Comedy,Game-Show,Musical;8.5;10
tt0642968;tvEpisode;Episode dated 6 December 2004;Episode dated 6 December 2004;0;2004;\N;\N;Comedy,Game-Show,Musical;8.2;763
tt0642969;tvEpisode;MTB: Sing ala Jasmine Trias;MTB: Sing ala Jasmine Trias;0;2004;\N;\N;Comedy,Game-Show,Musical;8.0;772
tt0646544;tvEpisode;Episode dated 20 September 2002;Episode dated 20 September 2002;0;2002;\N;\N;Musical;4.5;172
tt0646545;tvEpisode;Episode dated 27 September 2002;Episode dated 27 September 2002;0;2002;\N;\N;Musical;8.5;17
tt0646546;tvEpisode;Episode dated 4 October 2002;Episode dated 4 October 2002;0;2002;\N;\N;Musical;7.2;29
tt0646547;tvEpisode;Episode dated 11 October 2002;Episode dated 11 October 2002;0;2002;\N;\N;Musical;4.6;11
tt0646548;tvEpisode;Episode dated 18 October 2002;Episode dated 18 October 2002;0;2002;\N;\N;Musical;7.6;3656
tt0646549;tvEpisode;Episode dated 1 November 2002;Episode dated 1 November 2002;0;2002;\N;\N;Musical;8.4;14
tt0646550;tvEpisode;Episode dated 8 November 2002;Episode dated 8 November 2002;0;2002;\N;\N;Musical;7.5;20
tt0647519;tvEpisode;Bollo;Bollo;0;2004;\N;28;Comedy,Fantasy,Musical;7.2;5
tt0647520;tvEpisode;Call of the Yeti;Call of the Yeti;0;2005;\N;27;Comedy,Fantasy,Musical;6.2;14
tt0647521;tvEpisode;Charlie;Charlie;0;2004;\N;28;Comedy,Fantasy,Musical;7.8;8
tt0647522;tvEpisode;Electro;Electro;0;2004;\N;28;Comedy,Fantasy,Musical;6.4;5
tt0647523;tvEpisode;Hitcher;Hitcher;0;2004;\N;28;Comedy,Fantasy,Musical;7.5;447
tt0647524;tvEpisode;Jungle;Jungle;0;2004;\N;27;Comedy,Fantasy,Musical;7.8;50
tt0647525;tvEpisode;Killeroo;Killeroo;0;2004;\N;27;Comedy,Fantasy,Musical;8.2;25
tt0647526;tvEpisode;Mutants;Mutants;0;2004;\N;28;Comedy,Fantasy,Musical;7.2;13
tt0647527;tvEpisode;Nanageddon;Nanageddon;0;2005;\N;27;Comedy,Fantasy,Musical;7.0;7
tt0647528;tvEpisode;Fountain of Youth;Fountain of Youth;0;2005;\N;28;Comedy,Fantasy,Musical;7.7;59
tt0647529;tvEpisode;The Legend of Old Gregg;The Legend of Old Gregg;0;2005;\N;27;Comedy,Fantasy,Musical;7.4;49
tt0647530;tvEpisode;The Priest & the Beast;The Priest & the Beast;0;2005;\N;28;Comedy,Fantasy,Musical;7.8;54
tt0647531;tvEpisode;Tundra;Tundra;0;2004;\N;27;Comedy,Fantasy,Musical;7.5;49
tt0661012;tvEpisode;Especial Cap d'Any;Especial Cap d'Any;0;2002;\N;\N;Comedy,Musical;8.2;31
tt0661013;tvEpisode;Jo vaig enfonsar el Mikimoto;Jo vaig enfonsar el Mikimoto;0;2002;\N;\N;Comedy,Musical;6.9;17
tt0667290;tvEpisode;Fixing the Piano/Henry Wants to Fly;Fixing the Piano/Henry Wants to Fly;0;2002;\N;24;Animation,Family,Musical;8.0;128
tt0667291;tvEpisode;Odd One Out/Goodbye Best Friend;Odd One Out/Goodbye Best Friend;0;2002;\N;24;Animation,Family,Musical;7.8;187
tt0668746;tvEpisode;Â¿Nos conocemos?;Â¿Nos conocemos?;0;2004;\N;\N;Comedy,Musical,Romance;7.2;69
tt0670796;tvEpisode;La letra pequeÃ±a;La letra pequeÃ±a;0;2005;\N;\N;Comedy,Drama,Musical;7.0;5
tt0670797;tvEpisode;Hombre al agua;Hombre al agua;0;2005;\N;\N;Comedy,Drama,Musical;8.2;5
tt0670798;tvEpisode;Algo que contar;Algo que contar;0;2003;\N;\N;Comedy,Drama,Musical;8.0;5
tt0670799;tvEpisode;Armas de mujer;Armas de mujer;0;2003;\N;\N;Comedy,Drama,Musical;5.4;5
tt0670800;tvEpisode;AÃºn nos queda la tele;AÃºn nos queda la tele;0;2005;\N;\N;Comedy,Drama,Musical;7.6;5
tt0670801;tvEpisode;Bodas, mentiras y cintas de vÃ­deo;Bodas, mentiras y cintas de vÃ­deo;0;2004;\N;\N;Comedy,Drama,Musical;6.4;5
tt0670802;tvEpisode;Cambiarse de acera;Cambiarse de acera;0;2005;\N;\N;Comedy,Drama,Musical;7.0;5
tt0670803;tvEpisode;Campanas y tambores;Campanas y tambores;0;2004;\N;\N;Comedy,Drama,Musical;7.6;5
tt0670804;tvEpisode;Cochino jabalÃ­;Cochino jabalÃ­;0;2005;\N;\N;Comedy,Drama,Musical;7.3;6
tt0670805;tvEpisode;ConfÃ­a en mi;ConfÃ­a en mi;0;2003;\N;\N;Comedy,Drama,Musical;8.4;5
tt0670806;tvEpisode;Dile que la quieres;Dile que la quieres;0;2002;\N;\N;Comedy,Drama,Musical;7.6;5
tt0670807;tvEpisode;Disculpe que no le dÃ© la mano;Disculpe que no le dÃ© la mano;0;2003;\N;\N;Comedy,Drama,Musical;7.0;5
tt0670808;tvEpisode;El cubo, la caravana y el remolque;El cubo, la caravana y el remolque;0;2005;\N;\N;Comedy,Drama,Musical;8.0;5
tt0670809;tvEpisode;El hombre invisible;El hombre invisible;0;2003;\N;\N;Comedy,Drama,Musical;7.0;5
tt0670810;tvEpisode;El paso p'alante;El paso p'alante;0;2004;\N;\N;Comedy,Drama,Musical;8.0;5
tt0670811;tvEpisode;El telegrama;El telegrama;0;2005;\N;\N;Comedy,Drama,Musical;7.4;5
tt0670812;tvEpisode;Esplendor en la hierba;Esplendor en la hierba;0;2004;\N;\N;Comedy,Drama,Musical;5.2;5
tt0670813;tvEpisode;Gente de fiar;Gente de fiar;0;2004;\N;\N;Comedy,Drama,Musical;6.8;5
tt0670814;tvEpisode;Juego de damas;Juego de damas;0;2004;\N;\N;Comedy,Drama,Musical;7.2;6
tt0670815;tvEpisode;La casa del terror;La casa del terror;0;2004;\N;\N;Comedy,Drama,Musical;7.6;17
tt0670816;tvEpisode;La gran ilusiÃ³n;La gran ilusiÃ³n;0;2003;\N;\N;Comedy,Drama,Musical;7.9;14
tt0670817;tvEpisode;La lata;La lata;0;2003;\N;\N;Comedy,Drama,Musical;7.5;15
tt0670818;tvEpisode;La mala vida;La mala vida;0;2003;\N;\N;Comedy,Drama,Musical;8.3;15
tt0670819;tvEpisode;La mÃ¡s larga;La mÃ¡s larga;0;2004;\N;\N;Comedy,Drama,Musical;7.0;19
tt0670820;tvEpisode;La postal de Navidad;La postal de Navidad;0;2002;\N;\N;Comedy,Drama,Musical;8.7;55
tt0670821;tvEpisode;La subasta;La subasta;0;2004;\N;\N;Comedy,Drama,Musical;7.2;1040
tt0670822;tvEpisode;La vajilla real;La vajilla real;0;2004;\N;\N;Comedy,Drama,Musical;7.8;1082
tt0670823;tvEpisode;Love Parade;Love Parade;0;2003;\N;\N;Comedy,Drama,Musical;7.0;946
tt0670824;tvEpisode;LÃ­o en Las Vegas;LÃ­o en Las Vegas;0;2005;\N;\N;Comedy,Drama,Musical;6.8;940
tt0670825;tvEpisode;Mira quÃ© lejos estÃ¡ Caracas;Mira quÃ© lejos estÃ¡ Caracas;0;2002;\N;\N;Comedy,Drama,Musical;7.0;1097
tt0670826;tvEpisode;No quiero bailar;No quiero bailar;0;2002;\N;\N;Comedy,Drama,Musical;6.7;894
tt0670827;tvEpisode;Volver al armario;Volver al armario;0;2002;\N;\N;Comedy,Drama,Musical;7.4;982
tt0670828;tvEpisode;Nos estamos ganando el cielo;Nos estamos ganando el cielo;0;2005;\N;\N;Comedy,Drama,Musical;8.0;1071
tt0670829;tvEpisode;Por quÃ© me gustan las pelÃ­culas de amor;Por quÃ© me gustan las pelÃ­culas de amor;0;2005;\N;\N;Comedy,Drama,Musical;7.1;925
tt0670830;tvEpisode;Presunto culpable;Presunto culpable;0;2003;\N;\N;Comedy,Drama,Musical;7.7;1025
tt0670831;tvEpisode;Quiero conocerte;Quiero conocerte;0;2003;\N;\N;Comedy,Drama,Musical;7.7;1014
tt0670832;tvEpisode;QuÃ­tatelo todo;QuÃ­tatelo todo;0;2004;\N;\N;Comedy,Drama,Musical;6.6;938
tt0670833;tvEpisode;Salta;Salta;0;2003;\N;\N;Comedy,Drama,Musical;7.8;1053
tt0670834;tvEpisode;El Salvador;El Salvador;0;2004;\N;\N;Comedy,Drama,Musical;6.2;1329
tt0670835;tvEpisode;Soy o no soy;Soy o no soy;0;2003;\N;\N;Comedy,Drama,Musical;7.1;1130
tt0670836;tvEpisode;Un beso sin mÃ¡s;Un beso sin mÃ¡s;0;2003;\N;\N;Comedy,Drama,Musical;8.8;1958
tt0670837;tvEpisode;Un hombre en casa;Un hombre en casa;0;2005;\N;\N;Comedy,Drama,Musical;6.7;1056
tt0670838;tvEpisode;Un poquito muerta;Un poquito muerta;0;2003;\N;\N;Comedy,Drama,Musical;7.0;994
tt0670839;tvEpisode;Voy a ser abuela;Voy a ser abuela;0;2003;\N;\N;Comedy,Drama,Musical;6.7;940
tt0670840;tvEpisode;Â¿QuÃ© haces en vacaciones?;Â¿QuÃ© haces en vacaciones?;0;2002;\N;\N;Comedy,Drama,Musical;7.5;1016
tt0670841;tvEpisode;Â¿Y la novia quiÃ©n es?;Â¿Y la novia quiÃ©n es?;0;2003;\N;\N;Comedy,Drama,Musical;7.8;66
tt0676620;tvEpisode;Polkaroos Awesome ABC's;Polkaroos Awesome ABC's;0;2000;\N;\N;Family,Musical;6.4;34
tt0691872;tvEpisode;Episode dated 26 September 2004;Episode dated 26 September 2004;0;2004;\N;\N;Musical;7.2;6
tt0691873;tvEpisode;Episode dated 3 October 2004;Episode dated 3 October 2004;0;2004;\N;\N;Musical;4.6;155
tt0734354;tvEpisode;Episode dated 9 December 2003;Episode dated 9 December 2003;0;2003;\N;\N;Musical;6.5;123
tt0739383;tvEpisode;Episode dated 27 July 2003;Episode dated 27 July 2003;0;2003;\N;\N;Comedy,Musical;8.4;25
tt0739384;tvEpisode;Episode dated 3 August 2003;Episode dated 3 August 2003;0;2003;\N;\N;Comedy,Musical;7.2;19
tt0739385;tvEpisode;Episode dated 10 August 2003;Episode dated 10 August 2003;0;2003;\N;\N;Comedy,Musical;8.2;15
tt0739386;tvEpisode;Episode dated 31 August 2003;Episode dated 31 August 2003;0;2003;\N;\N;Comedy,Musical;5.5;17
tt0756330;short;Ping Pong Revenge;Ping Pong Revenge;0;2005;\N;4;Comedy,Musical,Short;7.9;10
tt0756940;tvEpisode;The Nightmare of Milky Joe;The Nightmare of Milky Joe;0;2005;\N;28;Comedy,Fantasy,Musical;7.6;27
tt0757119;tvSeries;The Sound of Musicals;The Sound of Musicals;0;2006;\N;55;Musical;7.6;682
tt0757880;video;Domestic Bliss;Domestic Bliss;0;2005;\N;57;Musical;8.8;6
tt0758053;movie;My Love;Saawariya;0;2007;\N;142;Drama,Musical,Romance;7.0;12
tt0758600;tvMovie;Itse valtiaat - Agenttimusikaali;Itse valtiaat - Agenttimusikaali;0;2005;\N;45;Animation,Comedy,Musical;6.4;12
tt0758767;tvMovie;The New World School Musical Holiday;The New World School Musical Holiday;0;2005;\N;58;Musical;8.1;145
tt0759910;short;Deepo's Undersea 3D Wondershow;Deepo's Undersea 3D Wondershow;0;2005;\N;12;Animation,Comedy,Musical;5.3;374
tt0759924;movie;Kinofestival, ili Portveyn Eyzenshteyna;Kinofestival, ili Portveyn Eyzenshteyna;0;2006;\N;\N;Musical;8.1;9
tt0760233;video;Caillou's Holiday Movie;Caillou's Holiday Movie;0;2003;\N;72;Animation,Family,Musical;7.2;466
tt0760332;movie;Z: A Zombie Musical;Z: A Zombie Musical;0;2007;\N;98;Comedy,Musical;7.6;22
tt0761803;tvEpisode;AÃ±o nuevo, vida nueva;AÃ±o nuevo, vida nueva;0;2004;\N;\N;Comedy,Musical,Romance;8.4;29
tt0762101;movie;Half Empty;Half Empty;0;2006;\N;\N;Musical;6.3;86
tt0762118;movie;Moe;Moe;0;2008;\N;\N;Comedy,Drama,Musical;8.7;124
